企業名,企業URL
株式会社エービーリース機械,http://www.ablease-kikai.co.jp/
日本協同企画株式会社,http://nkk-gr.com/
もったいない本舗株式会社,http://www.higanoseika.co.jp/gaiyou.html
株式会社マルヒ,https://www.maruhi.co.jp/
株式会社竹園進学教室,http://take-sin.co.jp/
有限会社岡友機設,http://www.e-okatomo.co.jp/index.html
株式会社ＮＥＸＴ・カワシマ,https://kawashima-web.com/
株式会社天土,http://www.ten-to.co.jp/index.html
株式会社中村屋,http://kk-nakamuraya.com/
マルハニチロシーフーズ株式会社,http://www.nichiroseafoods.co.jp/
土浦魚市場株式会社,http://www.tsuchiurauoichiba.com/
有限会社大坂屋商店,http://osakaya-syouten.jp/
株式会社ＩＡＣドライビングスクール,https://www.i-kennan.co.jp/
柴沼醤油醸造株式会社,https://www.shibanuma.com/
株式会社マクロシステム,http://www.macrosystem.co.jp/index.html
株式会社ジャパン三陽,http://www.japansanyo.co.jp/
柴沼醤油株式会社,https://www.shibanuma.com/
株式会社モノプロダクション,http://mono-p.jp/
株式会社ARMK,http://aramaki-ads.com/
Ｓ・Ｔｅｃフーズ株式会社,https://www.ufi.co.jp/ufi_group.html
株式会社ラフトレイド・エンジニアリング,https://www.raftraid.com/
茨城水産株式会社,http://www.ibarakisuisan.co.jp/index.html
株式会社ファーストフーズつくば,https://ffoods-t.co.jp/
日立アプライアンステクノサービス株式会社,http://www.hitachi-ap-ts.co.jp/index.html
株式会社旭物産,https://asahibsn.co.jp
株式会社エクスペリエンス,http://xn--ickau4bb0r5d3cu279aem7au6ub10c.jp/
株式会社トーヨーレンタル,http://www.toyo-rental.jp/index.php
東京豆陽金属工業株式会社,http://www.shinzuyo.jp/company/factory/index.html#gmap2
株式会社常陸風月堂,https://www.fugetsudo.net/
ナノブリッジ・セミコンダクター株式会社,https://nanobridgesemi.com/
庄七農園,https://shoshichi.fanvest-dtoc.com/
株式会社ころころ．,https://colox2.com/index.html
株式会社山寿産業,http://www.yamahisa-sangyo.jp/index.html
合同会社フジタアップルオーチャード,http://www.roy.hi-ho.ne.jp/apple-fujita/index.html
お菓子処ひろせ,https://www.e-okashi.biz/
株式会社古川酒造店,https://shorai.co.jp/
ＧＡＰ・ＩＴサポート合同会社,https://gapit.jp/
株式会社コンバー,http://www.conver.co.jp/
株式会社ＡＮＭＩＣ,https://www.anmic.co.jp/
学研ひたち保育社,https://www.it-service.co.jp/cgi-local/multi_view.cgi?TNO=7634&right_menu=02&menw_flg=1
学校法人駿優国際学園駿優国際医療ビジネス専門学校,http://sunyukokusai.ac.jp/
農業生産法人ほしいも株式会社,http://www.hoshiimo.info/
